student_id,student_name,gender,school_type,grade_name,branch,parent_education,commute_time,prior_gpa,attendance_pct,quiz_avg,assignment_avg,midterm_score,study_hours_per_week,on_time_submission_pct,lms_logins_per_week,forum_posts,engagement_score,arts_score,english_score,math_score,phys_ed_score,science_score,average_marks,final_score,gpa,grade_band,exam_status,at_risk
STU0126,Damon,Female,Government,Grade 4,English,Post Graduate,59.5,6.36,78.71,42.72,87.03,80.92,8.33,62.89,3,3,5.13,42.6,74.01,68.11,38.56,44.41,59.8,80.61,3,B,Pass,1
STU0127,Noah,Male,Private,Grade 1,English,Post Graduate,51.84,8.12,62.94,48.42,59.95,72.0,3.96,63.14,3,2,3.13,51.63,80.63,74.82,48.4,78.33,64.27,64.28,3,C,Pass,0
STU0128,Diya,Male,Private,Grade 5,Phys.Ed,Graduate,29.75,8.32,67.7,48.18,75.79,71.98,3.81,18.35,2,1,2.47,18.4,60.75,41.31,41.42,43.2,50.13,81.41,2,B,Pass,0
STU0129,Zen,Male,Semi-Government,Grade 5,Phys.Ed,Graduate,63.62,5.02,68.1,67.73,57.02,18.93,9.71,51.04,4,0,5.28,74.94,70.77,52.11,65.26,47.74,56.81,63.09,3,C,Pass,1
STU0130,Aarav,Female,Private,Grade 1,Phys.Ed,High School,0.0,7.84,100.0,51.81,76.82,100.0,3.53,29.16,6,2,4.01,47.72,56.52,46.09,70.96,77.41,65.92,96.29,3,A,Pass,0
STU0131,Damon,Male,Private,Grade 5,Phys.Ed,Graduate,60.23,7.53,71.11,83.21,41.16,30.45,9.06,38.04,2,2,4.82,47.0,62.68,61.42,57.36,69.93,56.65,76.46,3,B,Pass,1
STU0132,Shawn,Male,Private,Grade 3,English,Graduate,25.05,6.83,73.23,92.44,99.12,40.99,6.0,70.71,3,2,3.95,71.05,70.17,71.5,73.7,68.88,73.48,88.11,4,A,Pass,1
STU0133,Sophia,Male,Government,Grade 2,Math's,Post Graduate,35.55,6.14,72.74,41.91,85.11,72.64,13.76,44.92,4,3,7.65,42.54,55.39,60.45,57.39,72.73,61.02,100.0,3,A,Pass,1
STU0134,Anaya,Male,Government,Grade 3,Arts,Graduate,38.56,5.85,33.47,44.09,60.69,14.82,4.42,18.3,7,2,4.72,63.77,63.6,80.24,69.76,61.71,57.34,38.55,3,F,Not Attended,1
STU0135,Emma,Male,Government,Grade 4,Math's,Graduate,13.24,10.0,61.72,42.93,65.54,83.97,15.11,81.78,2,2,7.24,74.54,69.34,66.21,76.44,50.17,66.14,100.0,3,A,Pass,1
STU0136,Sara,Female,Government,Grade 4,Math's,Graduate,72.18,6.57,83.15,66.41,67.16,71.79,6.75,37.44,5,2,4.95,47.33,65.98,57.55,73.72,87.21,67.14,91.93,3,A,Pass,0
STU0137,Diya,Female,Private,Grade 5,Arts,High School,36.03,10.0,63.32,24.07,90.83,39.67,4.55,39.17,2,4,3.52,64.77,85.47,62.23,51.5,59.73,59.78,87.92,3,A,Pass,1
STU0138,Noah,Male,Government,Grade 4,Arts,High School,19.72,3.51,76.17,65.53,3.89,44.28,1.97,32.59,4,3,2.94,67.98,59.15,32.17,74.84,68.77,52.08,37.55,2,F,Pass,1
STU0139,Shawn,Female,Government,Grade 1,Math's,High School,45.16,8.93,67.82,54.71,39.46,43.91,2.73,47.63,4,2,2.99,58.5,65.43,52.64,60.78,69.95,55.67,77.91,3,B,Pass,1
STU0140,Isha,Female,Semi-Government,Grade 3,Science,Graduate,10.19,5.21,85.02,26.7,89.56,50.43,8.3,63.21,0,0,3.32,77.83,100.0,50.73,57.13,20.61,59.12,81.33,3,B,Pass,1
STU0141,Noah,Female,Private,Grade 5,Arts,Graduate,47.55,4.04,73.91,66.38,66.36,50.66,1.95,47.06,0,3,1.53,56.58,65.1,41.81,54.82,87.48,61.15,66.98,3,C,Pass,1
STU0142,Meera,Male,Government,Grade 2,English,High School,29.32,7.27,100.0,76.31,63.13,53.97,4.57,94.34,5,2,4.08,53.04,81.09,50.03,80.19,82.22,67.5,89.56,3,A,Pass,0
STU0143,Sara,Female,Government,Grade 1,Math's,Graduate,92.08,9.45,64.77,82.77,99.46,61.65,3.8,24.48,3,4,3.57,73.15,48.9,48.9,48.96,54.41,64.78,97.57,3,A,Pass,0
STU0144,Noah,Female,Private,Grade 5,Arts,High School,8.14,7.49,85.25,54.76,100.0,49.24,3.55,100.0,2,2,2.62,62.96,60.96,43.96,60.26,76.64,63.6,100.0,3,A,Pass,0
STU0145,Sophia,Male,Semi-Government,Grade 1,Phys.Ed,High School,23.45,6.84,56.34,80.39,37.41,67.73,10.88,41.26,2,2,5.55,86.03,89.53,70.08,51.28,74.96,69.68,85.57,3,A,Fail,1
STU0146,Vivaan,Female,Government,Grade 3,Arts,Graduate,59.06,4.83,55.52,42.71,42.22,96.97,7.96,91.55,2,2,4.38,40.88,81.15,27.36,48.3,95.19,59.35,72.04,3,B,Not Attended,1
STU0147,Mack,Female,Semi-Government,Grade 3,English,High School,53.79,7.54,83.75,40.28,58.89,84.28,9.58,33.05,5,1,5.83,70.95,57.12,55.75,69.93,69.74,63.37,84.6,3,B,Pass,1
STU0148,Liam,Male,Semi-Government,Grade 2,Arts,High School,55.18,6.1,79.41,52.81,100.0,75.16,6.34,73.5,4,0,3.94,44.9,76.06,45.57,48.28,62.77,63.19,82.97,3,B,Pass,0
STU0149,Riya,Female,Government,Grade 5,Math's,Post Graduate,43.95,5.36,74.85,85.31,90.76,27.14,10.03,64.52,5,2,6.26,59.74,75.35,93.33,57.63,50.5,67.47,74.41,3,B,Pass,1
STU0150,Riya,Female,Government,Grade 3,English,High School,38.4,4.42,84.69,79.93,50.87,35.5,4.79,66.57,5,3,4.42,65.22,58.14,32.04,81.95,85.39,61.13,63.69,3,C,Pass,1
STU0151,Noah,Female,Private,Grade 3,English,High School,43.34,8.33,84.74,77.17,55.57,82.5,0.0,93.15,3,5,2.3,46.47,81.5,58.49,60.39,76.85,67.37,98.98,3,A,Pass,1
STU0152,Aarav,Female,Semi-Government,Grade 2,English,High School,44.44,8.38,64.83,46.15,28.56,60.28,14.17,72.66,7,2,8.62,40.68,58.76,50.54,73.36,45.98,50.54,75.67,2,B,Pass,0
STU0153,Mia,Male,Government,Grade 2,Math's,Graduate,15.02,5.15,39.95,65.28,94.45,47.97,9.86,93.02,5,1,5.94,60.61,47.93,48.54,66.04,50.3,60.14,55.0,3,C,Pass,1
STU0154,Aditya,Male,Semi-Government,Grade 1,Math's,Graduate,48.99,6.25,75.39,40.13,45.71,27.45,0.0,36.79,3,3,1.8,49.15,67.37,37.24,39.48,56.87,45.43,56.22,2,C,Pass,1
STU0155,Kabir,Male,Private,Grade 5,Science,Graduate,17.3,8.3,48.38,52.39,58.04,64.14,9.45,36.01,4,1,5.43,52.79,56.06,77.62,44.54,88.74,61.79,86.99,3,A,Fail,1
STU0156,Kabir,Female,Government,Grade 5,English,Graduate,50.96,7.0,34.48,33.7,57.16,42.13,5.41,92.71,3,1,3.46,38.9,69.53,54.26,73.99,74.53,55.53,61.44,3,C,Pass,1
STU0157,Liam,Male,Private,Grade 5,Science,Graduate,59.89,8.01,73.95,90.91,100.0,47.65,4.28,60.09,7,1,4.41,73.16,54.34,57.42,70.44,67.76,70.21,90.16,4,A,Pass,0
STU0158,Isha,Male,Government,Grade 4,Arts,Post Graduate,0.0,3.81,61.42,77.31,75.84,68.05,11.25,79.44,2,0,5.2,59.62,57.36,41.46,89.81,56.78,65.78,94.97,3,A,Pass,0
STU0159,Ava,Male,Government,Grade 3,Arts,Graduate,50.61,4.25,70.53,58.25,73.87,78.89,5.76,100.0,2,1,3.25,73.29,49.38,63.27,75.58,70.58,67.89,68.47,3,C,Pass,0
STU0160,Olivia,Female,Private,Grade 4,English,Post Graduate,11.35,6.54,83.74,33.43,63.8,23.56,10.1,71.82,3,2,5.59,70.08,76.31,53.94,64.07,56.09,55.16,64.78,3,C,Pass,1
STU0161,Hudson,Male,Semi-Government,Grade 5,Science,Graduate,27.38,7.38,70.66,66.66,67.06,20.83,6.77,57.19,4,6,5.61,78.74,87.11,55.51,91.02,30.07,62.13,78.69,3,B,Pass,1
STU0162,Damon,Male,Semi-Government,Grade 1,Phys.Ed,High School,21.19,8.25,72.35,75.07,75.11,52.6,9.45,90.21,4,0,5.18,53.03,68.37,81.26,46.61,46.6,62.33,87.21,3,A,Pass,0
STU0163,Mack,Female,Private,Grade 5,Phys.Ed,Graduate,30.52,5.77,82.13,60.45,38.7,36.33,6.79,64.1,3,3,4.52,51.82,61.54,45.94,57.88,88.58,55.16,73.56,3,B,Pass,1
STU0164,Lucas,Female,Private,Grade 5,Arts,Graduate,7.0,6.24,58.23,35.28,67.14,53.98,4.26,68.0,6,0,3.8,78.0,61.49,55.06,59.91,75.39,60.78,75.32,3,B,Pass,1
STU0165,Sophia,Male,Government,Grade 2,English,Graduate,18.99,6.38,91.39,40.69,94.21,78.02,0.14,56.81,5,2,2.31,59.95,71.48,49.44,72.93,22.1,61.1,82.62,3,B,Pass,1
STU0166,Aditya,Female,Government,Grade 2,English,Post Graduate,50.04,8.55,71.17,56.82,47.93,30.5,8.26,82.08,2,1,4.25,50.88,56.98,57.61,56.53,39.94,49.65,73.08,2,B,Pass,1
STU0167,Cal,Male,Semi-Government,Grade 4,Arts,Graduate,0.0,8.22,59.56,91.18,36.45,93.85,4.51,60.18,3,2,3.35,87.27,80.0,90.55,52.83,65.18,74.66,68.85,4,C,Pass,1
STU0168,Vivaan,Female,Private,Grade 3,Math's,High School,42.77,8.24,72.75,16.58,54.77,97.29,7.19,82.64,7,0,5.33,71.38,71.31,50.14,55.63,49.33,58.3,72.17,3,B,Pass,1
STU0169,Zen,Male,Private,Grade 2,Phys.Ed,Graduate,57.29,7.98,60.61,29.14,61.11,47.35,2.14,61.79,7,0,3.31,47.42,79.75,58.24,47.7,42.06,51.6,86.22,2,A,Pass,1
STU0170,Michal,Female,Government,Grade 5,Science,Graduate,29.2,6.6,45.33,61.25,65.62,72.93,5.92,67.6,7,3,5.57,53.63,63.45,58.52,74.09,50.62,62.51,91.79,3,A,Pass,1
STU0171,Liam,Male,Private,Grade 5,English,Graduate,66.12,6.57,80.93,97.13,55.33,65.14,0.0,8.59,5,4,2.75,81.3,57.46,52.87,47.43,49.38,63.25,60.9,3,C,Pass,1
STU0172,Vivaan,Female,Private,Grade 3,Phys.Ed,Graduate,11.41,5.15,81.47,43.65,77.96,51.46,4.65,67.3,5,3,4.36,56.11,57.47,89.5,68.32,67.12,63.95,64.19,3,C,Pass,1
STU0173,Ava,Female,Private,Grade 2,Phys.Ed,Graduate,18.01,6.94,40.07,37.58,80.73,55.09,3.91,33.39,3,3,3.36,79.39,79.62,45.98,63.44,55.68,62.19,71.58,3,B,Fail,1
STU0174,Diya,Male,Government,Grade 1,English,Graduate,36.21,3.92,60.05,63.58,71.97,24.59,5.64,78.95,2,2,3.46,44.87,66.4,34.2,35.74,80.34,52.71,52.63,2,D,Pass,1
STU0175,Vivaan,Female,Private,Grade 5,Science,High School,64.01,8.59,55.28,52.07,60.96,20.13,2.34,91.12,5,3,3.44,68.33,87.8,56.39,39.8,76.77,57.78,58.84,3,C,Not Attended,1
STU0176,Vivaan,Female,Private,Grade 1,Math's,Graduate,0.0,3.79,64.79,51.0,66.76,100.0,0.0,56.22,3,3,1.8,85.92,65.96,74.54,53.59,74.46,71.53,65.16,4,C,Pass,1
STU0177,Zen,Female,Private,Grade 2,Math's,High School,49.4,7.99,82.34,12.57,100.0,64.5,2.89,69.77,2,0,1.86,52.89,60.34,47.65,43.81,65.33,55.89,84.7,3,B,Pass,1
STU0178,Diya,Female,Government,Grade 2,Science,Graduate,10.19,6.14,52.14,89.17,60.73,94.46,10.42,54.89,1,0,4.52,73.28,71.02,100.0,73.91,76.37,79.87,79.72,4,B,Not Attended,1
STU0179,Mason,Male,Government,Grade 1,Science,High School,0.0,5.5,71.02,38.83,19.03,62.41,8.44,72.29,3,3,5.18,48.49,50.14,66.31,50.87,64.64,50.09,61.93,2,C,Fail,1
STU0180,Sophia,Female,Semi-Government,Grade 5,Math's,Graduate,50.58,5.67,83.13,83.47,59.09,50.51,8.0,33.43,4,2,5.1,48.83,67.4,68.65,78.96,55.08,64.0,70.66,3,B,Pass,0
STU0181,Riya,Male,Private,Grade 1,Phys.Ed,Graduate,73.29,6.25,68.51,58.75,72.84,73.54,4.0,89.55,6,0,3.7,29.84,68.46,77.67,41.25,80.42,62.85,73.74,3,B,Pass,0
STU0182,Ethan,Male,Semi-Government,Grade 3,Phys.Ed,Graduate,5.13,4.41,88.86,36.11,69.14,39.41,8.21,65.19,4,1,4.93,43.45,75.46,68.49,50.4,86.47,58.62,70.23,3,B,Pass,1
STU0183,Emma,Male,Private,Grade 2,Arts,Post Graduate,26.43,7.8,40.71,66.29,60.63,68.94,4.82,73.04,6,1,4.28,59.33,53.22,52.49,65.13,68.57,61.83,74.64,3,B,Pass,1
STU0184,Isha,Female,Government,Grade 5,English,Post Graduate,17.81,6.02,57.65,45.67,51.61,67.3,0.0,60.54,2,2,1.2,48.46,55.71,65.12,64.84,53.21,56.49,43.04,3,D,Pass,1
STU0185,Olivia,Male,Private,Grade 3,Math's,High School,63.02,6.7,70.16,42.27,79.33,55.2,5.05,71.59,3,2,3.57,53.94,75.18,40.74,81.63,48.66,59.62,76.72,3,B,Pass,1
STU0186,Ethan,Female,Government,Grade 5,Science,Graduate,30.39,7.78,52.33,89.04,64.25,44.88,4.8,85.41,2,3,3.37,56.92,63.59,73.06,62.64,82.65,67.13,82.54,3,B,Fail,1
STU0187,Olivia,Female,Private,Grade 3,Science,High School,67.75,4.87,72.0,26.14,76.52,60.16,4.65,56.55,6,1,4.21,41.92,78.09,23.73,53.14,69.7,53.67,55.93,2,C,Fail,1
STU0188,Mia,Male,Government,Grade 5,Math's,Graduate,30.33,5.65,78.64,36.58,100.0,52.73,6.04,100.0,5,2,4.67,38.83,58.45,66.95,71.05,52.13,59.59,55.5,3,C,Pass,1
STU0189,Meera,Female,Government,Grade 3,Arts,Post Graduate,0.0,5.9,60.72,75.89,90.4,73.16,3.93,40.18,6,1,3.92,61.32,56.96,54.18,60.03,56.87,66.1,89.77,3,A,Pass,0
STU0190,Lucas,Male,Private,Grade 5,Math's,High School,30.59,7.73,56.6,73.86,83.9,76.95,7.01,60.45,5,1,4.8,40.35,59.24,58.51,63.92,78.22,66.87,94.25,3,A,Pass,1
STU0191,Tyler,Female,Private,Grade 1,Math's,Graduate,72.56,7.68,76.21,40.76,69.86,59.4,1.45,95.04,3,2,2.13,32.34,81.18,64.13,60.43,66.72,59.35,100.0,3,A,Pass,1
STU0192,Hudson,Male,Government,Grade 4,English,High School,45.48,6.54,67.14,58.38,6.93,62.63,4.05,100.0,3,2,3.17,62.33,73.79,63.48,53.19,75.29,57.0,63.26,3,C,Pass,0
STU0193,Isha,Female,Private,Grade 5,English,Graduate,24.88,8.03,80.77,42.34,45.27,60.52,6.72,63.59,1,4,4.04,48.15,49.77,72.77,68.41,42.08,53.66,63.9,2,C,Pass,1
STU0194,Aarav,Female,Private,Grade 3,Science,High School,75.06,6.52,56.4,72.91,64.35,6.95,9.13,65.42,6,2,6.25,30.65,63.62,55.22,56.2,61.17,51.38,70.4,2,B,Pass,1
STU0195,Sara,Female,Government,Grade 2,English,High School,11.08,5.81,68.29,80.71,42.21,31.5,2.28,65.74,2,2,2.11,77.02,52.54,40.81,89.55,71.87,60.78,73.91,3,B,Pass,1
STU0196,Diya,Male,Government,Grade 1,Arts,Post Graduate,34.4,4.13,73.83,91.47,74.05,55.67,5.84,0.0,2,1,3.29,78.47,60.68,65.12,73.13,53.79,69.05,70.6,3,B,Pass,0
STU0197,Emma,Male,Government,Grade 2,Phys.Ed,Post Graduate,56.98,7.53,69.73,83.33,73.56,10.08,3.88,52.52,6,0,3.65,75.06,79.28,62.35,59.3,55.39,62.29,67.22,3,C,Pass,1
STU0198,Sophia,Male,Government,Grade 3,Math's,Graduate,64.64,9.4,85.74,52.42,30.36,39.69,0.37,21.72,4,1,1.8,51.26,62.58,52.93,58.19,62.66,51.26,70.95,2,B,Not Attended,1
STU0199,Mia,Male,Private,Grade 5,Phys.Ed,High School,41.9,5.34,97.75,64.55,75.45,39.91,1.12,52.33,3,2,2.0,41.35,45.69,66.86,55.66,48.58,54.76,74.68,2,B,Pass,1
STU0200,Aditya,Male,Private,Grade 5,English,High School,0.0,6.57,36.42,56.45,63.96,4.86,6.1,41.68,3,3,4.24,63.81,53.84,54.19,68.13,50.91,52.02,58.48,2,C,Fail,1
STU0201,Lucas,Male,Semi-Government,Grade 5,English,Graduate,76.12,9.41,29.46,56.65,39.44,49.52,9.52,94.75,10,2,7.81,63.27,52.76,55.5,54.68,45.77,52.2,90.55,2,A,Fail,1
STU0202,Ava,Female,Government,Grade 5,Math's,High School,70.03,4.91,78.63,63.39,100.0,81.92,7.26,65.0,3,2,4.45,79.16,80.26,48.43,58.45,37.47,68.63,65.48,3,C,Pass,0
STU0203,Cal,Male,Private,Grade 2,Arts,Post Graduate,11.0,6.97,100.0,27.39,64.99,42.45,8.09,61.86,5,0,4.99,85.97,76.27,60.16,58.15,64.23,59.95,71.34,3,B,Fail,1
STU0204,Noah,Female,Private,Grade 5,Phys.Ed,Graduate,56.41,9.76,83.17,75.77,52.53,59.35,15.22,36.85,6,0,8.19,70.0,53.19,74.26,64.53,64.0,64.2,100.0,3,A,Not Attended,0
STU0205,Mack,Male,Semi-Government,Grade 4,Phys.Ed,High School,53.78,7.74,89.14,18.51,63.6,82.68,5.25,83.5,2,2,3.3,72.64,66.27,57.51,55.91,58.12,59.4,89.61,3,A,Pass,1
STU0206,Damon,Female,Government,Grade 5,English,Post Graduate,44.25,7.9,43.83,65.87,54.88,86.67,3.93,33.85,3,4,3.62,77.46,80.04,74.08,46.18,56.59,67.72,77.7,3,B,Not Attended,1
STU0207,Riya,Female,Private,Grade 4,English,High School,24.24,7.44,67.57,69.04,42.23,47.01,5.59,35.37,4,1,3.89,77.43,73.02,64.47,61.94,69.4,63.07,74.91,3,B,Pass,0
STU0208,Hudson,Female,Private,Grade 4,English,High School,41.46,4.76,44.33,58.85,32.44,51.09,7.26,59.38,5,1,4.9,63.53,72.14,61.63,57.82,70.78,58.53,45.94,3,D,Pass,1
STU0209,Lucas,Female,Semi-Government,Grade 5,English,High School,29.43,6.56,94.92,71.65,55.89,48.22,3.77,81.17,1,1,2.11,55.63,80.81,63.45,75.38,75.77,65.85,67.82,3,C,Fail,0
STU0210,Mack,Female,Private,Grade 5,Science,High School,0.0,6.87,38.5,37.04,77.7,76.89,9.34,61.73,2,2,4.94,71.43,61.0,90.43,78.61,89.78,72.86,71.59,4,B,Pass,1
STU0211,Robert,Female,Government,Grade 3,English,Graduate,0.0,6.31,72.25,64.37,55.97,53.59,7.47,90.97,5,1,4.99,70.34,57.72,26.76,55.86,79.47,58.01,76.45,3,B,Pass,0
STU0212,Noah,Male,Government,Grade 5,Arts,High School,51.08,9.35,39.83,8.22,100.0,74.58,3.71,70.12,1,1,2.08,67.32,94.22,77.34,81.87,41.5,68.13,79.21,3,B,Pass,1
STU0213,Robert,Male,Private,Grade 5,Phys.Ed,Graduate,47.17,5.95,69.07,85.08,49.68,86.47,4.99,84.14,3,1,3.3,45.55,75.98,88.8,70.92,62.91,70.67,74.48,4,B,Pass,0
STU0214,Aditya,Female,Government,Grade 3,English,Post Graduate,39.13,3.45,49.9,97.72,35.8,31.86,6.29,68.97,5,0,4.27,59.58,75.26,47.92,71.67,77.0,62.1,61.33,3,C,Pass,1
STU0215,Aditya,Male,Private,Grade 4,English,Graduate,15.97,7.03,80.38,60.26,57.24,5.07,8.87,90.99,4,2,5.45,80.7,43.62,32.67,50.04,55.3,48.11,61.69,2,C,Pass,1
STU0216,Jack,Male,Government,Grade 2,Science,High School,23.71,6.19,67.0,77.16,73.96,52.34,10.33,62.9,3,3,5.93,52.15,62.36,32.82,58.35,59.9,58.63,85.66,3,A,Pass,0
STU0217,Michal,Male,Semi-Government,Grade 2,English,High School,69.83,7.11,63.16,71.5,85.55,67.83,8.66,61.88,6,2,6.06,60.93,77.92,62.62,53.22,52.6,66.52,87.85,3,A,Not Attended,0
STU0218,Meera,Male,Private,Grade 4,English,Graduate,18.02,6.65,42.49,84.99,71.58,75.6,0.0,60.71,7,2,2.95,66.79,56.67,44.23,50.71,92.73,67.91,90.25,3,A,Fail,1
STU0219,Sara,Male,Private,Grade 5,Science,Graduate,46.49,4.58,76.14,81.03,74.25,43.04,6.05,83.53,7,1,5.12,57.01,80.61,68.34,58.74,42.49,63.19,61.24,3,C,Pass,1
STU0220,Emma,Male,Government,Grade 4,English,Graduate,65.08,4.5,37.15,46.01,66.91,60.26,6.6,32.13,5,2,4.89,66.58,48.45,60.07,68.11,66.33,60.34,54.45,3,D,Pass,1
STU0221,Hudson,Male,Private,Grade 2,English,High School,35.09,7.82,59.67,47.32,45.17,73.04,5.79,42.49,8,1,5.37,51.71,57.36,61.93,56.86,74.01,58.42,72.84,3,B,Not Attended,1
STU0222,Meera,Female,Private,Grade 2,Math's,Post Graduate,51.37,4.65,96.37,75.6,84.78,37.55,6.29,73.17,5,3,5.02,43.47,66.59,58.59,53.25,64.48,60.54,70.61,3,B,Pass,1
STU0223,Meera,Female,Government,Grade 4,Phys.Ed,Graduate,89.85,6.21,65.66,46.65,77.58,79.99,5.67,39.68,3,7,5.07,90.01,80.13,51.66,70.38,56.57,69.12,67.28,3,C,Pass,0
STU0224,Vivaan,Male,Private,Grade 5,Arts,Graduate,25.39,6.94,76.62,47.39,32.36,31.18,5.58,47.12,5,1,4.23,68.62,60.15,47.67,75.69,72.83,54.49,47.11,2,D,Pass,1
STU0225,Olivia,Female,Government,Grade 5,English,High School,85.45,6.53,49.77,52.34,73.75,53.17,3.42,73.95,5,2,3.62,43.51,79.33,90.41,81.04,82.58,69.52,69.73,3,C,Pass,1
STU0226,Olivia,Female,Private,Grade 5,Arts,Graduate,40.0,5.93,72.07,80.61,76.25,49.37,7.27,96.16,3,3,4.71,57.05,65.62,50.96,40.44,50.47,58.85,98.24,3,A,Pass,0
STU0227,Hudson,Female,Government,Grade 4,Phys.Ed,Post Graduate,107.57,7.47,62.61,63.89,82.43,36.1,0.0,82.1,1,4,1.35,45.43,49.64,68.13,72.88,60.65,59.89,57.56,3,C,Pass,1
STU0228,Damon,Female,Semi-Government,Grade 2,Math's,Graduate,47.33,4.59,65.94,77.97,64.68,72.51,13.07,90.93,2,1,6.18,60.73,68.43,95.89,55.53,62.2,69.74,69.35,3,C,Pass,0
STU0229,Anaya,Male,Private,Grade 1,Math's,Graduate,69.76,5.93,100.0,48.48,65.64,89.99,11.72,66.34,2,1,5.64,66.9,83.37,23.82,62.13,48.21,61.07,91.81,3,A,Pass,0
STU0230,Robert,Female,Semi-Government,Grade 3,Math's,Graduate,38.13,5.07,77.14,43.67,80.8,82.07,3.81,47.68,6,2,4.12,42.42,64.39,52.15,53.42,75.74,61.83,81.05,3,B,Pass,1
STU0231,Tyler,Male,Government,Grade 3,English,High School,82.28,7.68,93.67,55.1,72.85,0.0,4.27,55.05,6,0,3.81,68.63,66.64,87.58,33.34,65.34,56.18,78.83,3,B,Pass,1
STU0232,Vivaan,Female,Private,Grade 5,English,High School,38.39,3.47,80.78,100.0,54.06,66.22,9.41,96.73,3,0,4.81,74.85,71.57,67.1,55.89,70.21,69.99,73.96,3,B,Pass,0
STU0233,Meera,Male,Government,Grade 5,Science,High School,0.0,5.51,89.31,52.87,86.31,83.68,2.7,18.29,2,1,2.03,65.14,58.15,87.16,56.3,64.2,69.23,85.62,3,A,Pass,1
STU0234,Anaya,Male,Semi-Government,Grade 4,Phys.Ed,Post Graduate,11.1,5.92,75.24,59.64,46.42,57.0,1.07,99.38,2,1,1.38,76.5,56.53,25.71,64.09,53.62,54.94,69.9,2,C,Not Attended,1
STU0235,Riya,Female,Private,Grade 5,Phys.Ed,High School,60.03,4.16,100.0,52.19,67.3,45.35,3.53,47.16,5,1,3.41,74.74,48.16,72.22,61.62,88.57,63.77,56.97,3,C,Pass,0
STU0236,Sophia,Male,Government,Grade 3,Math's,Graduate,64.29,6.95,95.65,64.48,54.44,70.21,2.68,42.1,3,1,2.37,62.72,82.31,65.71,53.27,32.74,60.73,78.88,3,B,Pass,1
STU0237,Sophia,Male,Government,Grade 3,Science,High School,74.92,5.28,74.82,35.0,59.23,58.74,7.07,39.24,3,1,4.13,64.41,85.07,55.74,59.56,45.35,57.89,70.31,3,B,Pass,1
STU0238,Olivia,Male,Private,Grade 4,Math's,Graduate,20.14,7.04,52.86,30.13,25.77,73.86,3.82,100.0,2,2,2.73,41.28,40.82,19.98,54.78,58.18,43.1,64.61,2,C,Fail,1
STU0239,Vivaan,Male,Government,Grade 2,Math's,Graduate,22.23,5.51,60.84,46.93,57.04,44.02,6.83,74.65,5,2,4.98,76.72,69.85,34.96,55.21,60.71,55.68,54.09,3,D,Pass,1
STU0240,Anaya,Male,Government,Grade 3,Arts,High School,37.0,7.01,77.45,38.44,82.43,30.33,1.7,67.32,4,0,2.08,62.4,65.26,64.0,55.84,71.37,58.76,67.7,3,C,Pass,1
STU0241,Vivaan,Male,Semi-Government,Grade 5,Science,Post Graduate,47.05,7.7,42.02,72.92,44.22,85.55,6.65,81.46,6,0,4.76,79.71,71.65,42.6,51.45,64.65,64.09,65.38,3,C,Fail,1
STU0242,Vivaan,Female,Government,Grade 4,Arts,Graduate,74.15,4.52,84.34,60.02,36.2,68.84,9.33,51.57,3,2,5.28,72.55,58.61,64.63,62.41,90.75,64.25,59.08,3,C,Pass,0
STU0243,Zen,Male,Private,Grade 2,English,Graduate,22.13,4.33,92.14,43.94,36.11,80.01,4.1,88.73,4,1,3.29,61.69,76.64,84.83,70.22,85.65,67.39,61.93,3,C,Pass,1
STU0244,Kabir,Male,Private,Grade 2,Science,High School,57.97,5.3,72.65,68.7,56.91,69.83,7.23,42.04,5,1,4.89,47.87,58.33,56.15,71.05,57.86,60.84,60.24,3,C,Pass,0
STU0245,Liam,Male,Semi-Government,Grade 5,Science,High School,39.39,6.88,64.82,86.43,43.94,35.94,4.56,43.78,2,4,3.52,64.44,51.2,57.59,55.94,73.91,58.67,65.2,3,C,Pass,1
STU0246,Riya,Female,Private,Grade 5,English,Graduate,47.73,7.38,83.65,76.55,81.45,51.86,14.21,57.49,5,4,8.43,63.12,80.36,100.0,68.18,63.79,73.16,96.99,4,A,Pass,0
STU0247,Hudson,Male,Government,Grade 5,Arts,Graduate,41.68,8.69,84.87,92.13,72.43,35.72,6.89,94.85,3,0,3.81,89.13,73.85,49.22,74.3,62.85,68.71,89.55,3,A,Pass,1
STU0248,Cal,Male,Government,Grade 2,English,High School,63.46,6.9,71.35,74.91,65.68,54.42,2.52,67.73,2,1,1.96,72.59,69.19,71.24,47.79,65.88,65.21,70.59,3,B,Pass,1
STU0249,Diya,Male,Government,Grade 4,Arts,Graduate,56.57,8.48,68.38,60.99,81.94,99.33,8.88,68.47,1,0,3.9,72.28,67.7,86.51,62.71,69.97,75.18,100.0,4,A,Pass,0
STU0250,Riya,Male,Semi-Government,Grade 5,Math's,High School,100.23,6.54,72.35,3.35,84.87,10.94,5.42,97.86,4,2,4.07,51.24,61.18,65.69,54.21,55.97,48.43,66.43,2,C,Pass,1
STU0251,Anaya,Male,Government,Grade 3,Science,High School,53.49,9.19,91.98,48.59,67.66,68.18,6.54,100.0,5,1,4.62,93.18,71.07,58.1,75.86,39.77,65.3,89.36,3,A,Pass,0
STU0252,Emma,Female,Private,Grade 2,English,Graduate,33.09,8.12,54.78,46.52,81.24,0.0,5.4,31.66,2,1,3.11,39.87,80.32,37.25,44.55,64.41,49.27,74.11,2,B,Fail,1
